filename,filepath,age,gender,race,age_group
10_0_0_20170110220530650.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220530650.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220539329.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220539329.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220541850.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220541850.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220546177.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220546177.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220548521.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220548521.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220557169.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220557169.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220644705.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220644705.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110220654150.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110220654150.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110221714752.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110221714752.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110221719390.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110221719390.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110221811823.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110221811823.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224223937.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224223937.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224238891.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224238891.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224253445.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224253445.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224255796.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224255796.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224402264.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224402264.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224406532.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224406532.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224416035.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224416035.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224500062.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224500062.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224524253.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224524253.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224549512.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224549512.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224725285.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224725285.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110224757882.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110224757882.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225013755.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225013755.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225035898.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225035898.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225227587.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225227587.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225243501.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225243501.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225246490.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225246490.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225252799.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225252799.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225402690.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225402690.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225414790.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225414790.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225417177.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225417177.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225421531.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225421531.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225442428.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225442428.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225444491.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225444491.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225451638.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225451638.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225502403.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225502403.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225505288.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225505288.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225518663.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225518663.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225528484.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225528484.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225537307.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225537307.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225546130.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225546130.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225557604.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225557604.jpg.chip.jpg,10,0,0,10s
10_0_0_20170110225601897.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170110225601897.jpg.chip.jpg,10,0,0,10s
10_0_0_20170116201102149.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170116201102149.jpg.chip.jpg,10,0,0,10s
10_0_0_20170116201328751.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170116201328751.jpg.chip.jpg,10,0,0,10s
10_0_0_20170116201337172.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170116201337172.jpg.chip.jpg,10,0,0,10s
10_0_0_20170117135444407.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170117135444407.jpg.chip.jpg,10,0,0,10s
10_0_0_20170117143048181.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170117143048181.jpg.chip.jpg,10,0,0,10s
10_0_0_20170117175625724.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170117175625724.jpg.chip.jpg,10,0,0,10s
10_0_0_20170120220628194.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_0_20170120220628194.jpg.chip.jpg,10,0,0,10s
10_0_2_20170110224230094.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_2_20170110224230094.jpg.chip.jpg,10,0,2,10s
10_0_2_20170116162109013.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_0_2_20170116162109013.jpg.chip.jpg,10,0,2,10s
10_1_0_20161220222001459.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20161220222001459.jpg.chip.jpg,10,1,0,10s
10_1_0_20170103175323250.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170103175323250.jpg.chip.jpg,10,1,0,10s
10_1_0_20170103200654246.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170103200654246.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109201728056.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109201728056.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109202251032.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109202251032.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109202346880.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109202346880.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203218966.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203218966.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203245653.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203245653.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203357787.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203357787.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203427416.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203427416.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203438428.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203438428.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203501969.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203501969.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203512075.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203512075.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203556029.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203556029.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203608654.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203608654.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203642966.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203642966.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203653735.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203653735.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203759972.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203759972.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203905538.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203905538.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203917216.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203917216.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109203924076.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109203924076.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204148144.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204148144.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204244904.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204244904.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204255055.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204255055.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204259563.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204259563.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204338404.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204338404.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204422889.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204422889.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204435809.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204435809.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204502951.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204502951.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204617417.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204617417.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204746535.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204746535.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204844109.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204844109.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204859493.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204859493.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109204931156.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109204931156.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109205003280.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109205003280.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109205134282.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109205134282.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109205141310.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109205141310.jpg.chip.jpg,10,1,0,10s
10_1_0_20170109205208368.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170109205208368.jpg.chip.jpg,10,1,0,10s
10_1_0_20170110220649364.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_0_20170110220649364.jpg.chip.jpg,10,1,0,10s
10_1_2_20170103201007646.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_2_20170103201007646.jpg.chip.jpg,10,1,2,10s
10_1_2_20170104005417671.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_2_20170104005417671.jpg.chip.jpg,10,1,2,10s
10_1_2_20170109201545634.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_2_20170109201545634.jpg.chip.jpg,10,1,2,10s
10_1_2_20170109205037024.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_2_20170109205037024.jpg.chip.jpg,10,1,2,10s
10_1_2_20170116175840105.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\10_1_2_20170116175840105.jpg.chip.jpg,10,1,2,10s
11_0_0_20170103200509559.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170103200509559.jpg.chip.jpg,11,0,0,10s
11_0_0_20170103200824775.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170103200824775.jpg.chip.jpg,11,0,0,10s
11_0_0_20170104012556563.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170104012556563.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220408722.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220408722.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220453002.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220453002.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220500946.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220500946.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220518578.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220518578.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220657089.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220657089.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110220710576.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110220710576.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224233654.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224233654.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224340941.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224340941.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224408700.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224408700.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224505551.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224505551.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224606036.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224606036.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224742037.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224742037.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110224755272.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110224755272.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110225254975.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110225254975.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110225327724.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110225327724.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110225435539.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110225435539.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110225459361.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110225459361.jpg.chip.jpg,11,0,0,10s
11_0_0_20170110232511893.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_0_20170110232511893.jpg.chip.jpg,11,0,0,10s
11_0_2_20170103200847287.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_0_2_20170103200847287.jpg.chip.jpg,11,0,2,10s
11_1_0_20170103200517422.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170103200517422.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203319557.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203319557.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203327397.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203327397.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203353740.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203353740.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203400684.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203400684.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203422194.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203422194.jpg.chip.jpg,11,1,0,10s
11_1_0_20170109203919852.jpg.chip.jpg,C:\Users\svc06\OneDrive\Desktop\이미지 프로젝트\data\processed\resized_128\11_1_0_20170109203919852.jpg.chip.jpg,11,1,0,10s
